iteration,method,composition,particle_size_nm,metal_loading_wt_pct,facet,calcination_temp_C,defect_density,activity,best_so_far
2512,grid_search,Cu2O-Au,90.0,0.1,100,400.0,low,13.64,85.11
2513,grid_search,Cu2O-Au,90.0,0.1,100,400.0,medium,20.89,85.11
2514,grid_search,Cu2O-Au,90.0,0.1,100,400.0,high,16.83,85.11
2515,grid_search,Cu2O-Au,90.0,0.1,100,500.0,low,11.27,85.11
2516,grid_search,Cu2O-Au,90.0,0.1,100,500.0,medium,14.88,85.11
2517,grid_search,Cu2O-Au,90.0,0.1,100,500.0,high,16.85,85.11
2518,grid_search,Cu2O-Au,90.0,0.1,100,600.0,low,15.38,85.11
2519,grid_search,Cu2O-Au,90.0,0.1,100,600.0,medium,9.87,85.11
2520,grid_search,Cu2O-Au,90.0,0.1,100,600.0,high,13.17,85.11
2521,grid_search,Cu2O-Au,90.0,1.3250000000000002,111,200.0,low,25.37,85.11
2522,grid_search,Cu2O-Au,90.0,1.3250000000000002,111,200.0,medium,33.56,85.11
2523,grid_search,Cu2O-Au,90.0,1.3250000000000002,111,200.0,high,28.78,85.11
2524,grid_search,Cu2O-Au,90.0,1.3250000000000002,111,300.0,low,31.13,85.11
2525,grid_search,Cu2O-Au,90.0,1.3250000000000002,111,300.0,medium,31.51,85.11
2526,grid_search,Cu2O-Au,90.0,1.3250000000000002,111,300.0,high,34.38,85.11
2527,grid_search,Cu2O-Au,90.0,1.3250000000000002,111,400.0,low,34.7,85.11
2528,grid_search,Cu2O-Au,90.0,1.3250000000000002,111,400.0,medium,38.69,85.11
2529,grid_search,Cu2O-Au,90.0,1.3250000000000002,111,400.0,high,38.01,85.11
2530,grid_search,Cu2O-Au,90.0,1.3250000000000002,111,500.0,low,26.22,85.11
2531,grid_search,Cu2O-Au,90.0,1.3250000000000002,111,500.0,medium,26.52,85.11
2532,grid_search,Cu2O-Au,90.0,1.3250000000000002,111,500.0,high,32.45,85.11
2533,grid_search,Cu2O-Au,90.0,1.3250000000000002,111,600.0,low,23.3,85.11
2534,grid_search,Cu2O-Au,90.0,1.3250000000000002,111,600.0,medium,27.88,85.11
2535,grid_search,Cu2O-Au,90.0,1.3250000000000002,111,600.0,high,21.84,85.11
2536,grid_search,Cu2O-Au,90.0,1.3250000000000002,110,200.0,low,20.08,85.11
2537,grid_search,Cu2O-Au,90.0,1.3250000000000002,110,200.0,medium,30.15,85.11
2538,grid_search,Cu2O-Au,90.0,1.3250000000000002,110,200.0,high,30.08,85.11
2539,grid_search,Cu2O-Au,90.0,1.3250000000000002,110,300.0,low,30.19,85.11
2540,grid_search,Cu2O-Au,90.0,1.3250000000000002,110,300.0,medium,30.27,85.11
2541,grid_search,Cu2O-Au,90.0,1.3250000000000002,110,300.0,high,29.69,85.11
2542,grid_search,Cu2O-Au,90.0,1.3250000000000002,110,400.0,low,30.03,85.11
2543,grid_search,Cu2O-Au,90.0,1.3250000000000002,110,400.0,medium,30.98,85.11
2544,grid_search,Cu2O-Au,90.0,1.3250000000000002,110,400.0,high,23.27,85.11
2545,grid_search,Cu2O-Au,90.0,1.3250000000000002,110,500.0,low,24.28,85.11
2546,grid_search,Cu2O-Au,90.0,1.3250000000000002,110,500.0,medium,29.12,85.11
2547,grid_search,Cu2O-Au,90.0,1.3250000000000002,110,500.0,high,18.61,85.11
2548,grid_search,Cu2O-Au,90.0,1.3250000000000002,110,600.0,low,20.51,85.11
2549,grid_search,Cu2O-Au,90.0,1.3250000000000002,110,600.0,medium,21.06,85.11
2550,grid_search,Cu2O-Au,90.0,1.3250000000000002,110,600.0,high,17.37,85.11
2551,grid_search,Cu2O-Au,90.0,1.3250000000000002,100,200.0,low,23.39,85.11
2552,grid_search,Cu2O-Au,90.0,1.3250000000000002,100,200.0,medium,21.04,85.11
2553,grid_search,Cu2O-Au,90.0,1.3250000000000002,100,200.0,high,19.52,85.11
2554,grid_search,Cu2O-Au,90.0,1.3250000000000002,100,300.0,low,31.56,85.11
2555,grid_search,Cu2O-Au,90.0,1.3250000000000002,100,300.0,medium,23.32,85.11
2556,grid_search,Cu2O-Au,90.0,1.3250000000000002,100,300.0,high,29.2,85.11
2557,grid_search,Cu2O-Au,90.0,1.3250000000000002,100,400.0,low,27.7,85.11
2558,grid_search,Cu2O-Au,90.0,1.3250000000000002,100,400.0,medium,27.85,85.11
2559,grid_search,Cu2O-Au,90.0,1.3250000000000002,100,400.0,high,20.58,85.11
2560,grid_search,Cu2O-Au,90.0,1.3250000000000002,100,500.0,low,20.81,85.11
2561,grid_search,Cu2O-Au,90.0,1.3250000000000002,100,500.0,medium,21.76,85.11
2562,grid_search,Cu2O-Au,90.0,1.3250000000000002,100,500.0,high,25.34,85.11
2563,grid_search,Cu2O-Au,90.0,1.3250000000000002,100,600.0,low,25.63,85.11
2564,grid_search,Cu2O-Au,90.0,1.3250000000000002,100,600.0,medium,21.05,85.11
2565,grid_search,Cu2O-Au,90.0,1.3250000000000002,100,600.0,high,15.91,85.11
2566,grid_search,Cu2O-Au,90.0,2.5500000000000003,111,200.0,low,33.01,85.11
2567,grid_search,Cu2O-Au,90.0,2.5500000000000003,111,200.0,medium,39.04,85.11
2568,grid_search,Cu2O-Au,90.0,2.5500000000000003,111,200.0,high,33.22,85.11
2569,grid_search,Cu2O-Au,90.0,2.5500000000000003,111,300.0,low,32.02,85.11
2570,grid_search,Cu2O-Au,90.0,2.5500000000000003,111,300.0,medium,38.02,85.11
2571,grid_search,Cu2O-Au,90.0,2.5500000000000003,111,300.0,high,28.19,85.11
2572,grid_search,Cu2O-Au,90.0,2.5500000000000003,111,400.0,low,32.25,85.11
2573,grid_search,Cu2O-Au,90.0,2.5500000000000003,111,400.0,medium,32.02,85.11
2574,grid_search,Cu2O-Au,90.0,2.5500000000000003,111,400.0,high,32.42,85.11
2575,grid_search,Cu2O-Au,90.0,2.5500000000000003,111,500.0,low,31.09,85.11
2576,grid_search,Cu2O-Au,90.0,2.5500000000000003,111,500.0,medium,29.78,85.11
2577,grid_search,Cu2O-Au,90.0,2.5500000000000003,111,500.0,high,24.97,85.11
2578,grid_search,Cu2O-Au,90.0,2.5500000000000003,111,600.0,low,21.83,85.11
2579,grid_search,Cu2O-Au,90.0,2.5500000000000003,111,600.0,medium,27.33,85.11
2580,grid_search,Cu2O-Au,90.0,2.5500000000000003,111,600.0,high,24.25,85.11
2581,grid_search,Cu2O-Au,90.0,2.5500000000000003,110,200.0,low,27.18,85.11
2582,grid_search,Cu2O-Au,90.0,2.5500000000000003,110,200.0,medium,27.92,85.11
2583,grid_search,Cu2O-Au,90.0,2.5500000000000003,110,200.0,high,23.71,85.11
2584,grid_search,Cu2O-Au,90.0,2.5500000000000003,110,300.0,low,28.81,85.11
2585,grid_search,Cu2O-Au,90.0,2.5500000000000003,110,300.0,medium,36.66,85.11
2586,grid_search,Cu2O-Au,90.0,2.5500000000000003,110,300.0,high,21.98,85.11
2587,grid_search,Cu2O-Au,90.0,2.5500000000000003,110,400.0,low,29.48,85.11
2588,grid_search,Cu2O-Au,90.0,2.5500000000000003,110,400.0,medium,31.3,85.11
2589,grid_search,Cu2O-Au,90.0,2.5500000000000003,110,400.0,high,30.41,85.11
2590,grid_search,Cu2O-Au,90.0,2.5500000000000003,110,500.0,low,23.1,85.11
2591,grid_search,Cu2O-Au,90.0,2.5500000000000003,110,500.0,medium,23.0,85.11
2592,grid_search,Cu2O-Au,90.0,2.5500000000000003,110,500.0,high,28.8,85.11
2593,grid_search,Cu2O-Au,90.0,2.5500000000000003,110,600.0,low,24.99,85.11
2594,grid_search,Cu2O-Au,90.0,2.5500000000000003,110,600.0,medium,20.74,85.11
2595,grid_search,Cu2O-Au,90.0,2.5500000000000003,110,600.0,high,17.72,85.11
2596,grid_search,Cu2O-Au,90.0,2.5500000000000003,100,200.0,low,21.85,85.11
2597,grid_search,Cu2O-Au,90.0,2.5500000000000003,100,200.0,medium,25.64,85.11
2598,grid_search,Cu2O-Au,90.0,2.5500000000000003,100,200.0,high,24.76,85.11
2599,grid_search,Cu2O-Au,90.0,2.5500000000000003,100,300.0,low,27.5,85.11
2600,grid_search,Cu2O-Au,90.0,2.5500000000000003,100,300.0,medium,29.47,85.11
2601,grid_search,Cu2O-Au,90.0,2.5500000000000003,100,300.0,high,30.41,85.11
2602,grid_search,Cu2O-Au,90.0,2.5500000000000003,100,400.0,low,25.01,85.11
2603,grid_search,Cu2O-Au,90.0,2.5500000000000003,100,400.0,medium,28.29,85.11
2604,grid_search,Cu2O-Au,90.0,2.5500000000000003,100,400.0,high,30.62,85.11
2605,grid_search,Cu2O-Au,90.0,2.5500000000000003,100,500.0,low,16.46,85.11
2606,grid_search,Cu2O-Au,90.0,2.5500000000000003,100,500.0,medium,23.87,85.11
2607,grid_search,Cu2O-Au,90.0,2.5500000000000003,100,500.0,high,28.54,85.11
2608,grid_search,Cu2O-Au,90.0,2.5500000000000003,100,600.0,low,15.48,85.11
2609,grid_search,Cu2O-Au,90.0,2.5500000000000003,100,600.0,medium,21.83,85.11
2610,grid_search,Cu2O-Au,90.0,2.5500000000000003,100,600.0,high,18.18,85.11
2611,grid_search,Cu2O-Au,90.0,3.7750000000000004,111,200.0,low,20.28,85.11
2612,grid_search,Cu2O-Au,90.0,3.7750000000000004,111,200.0,medium,23.12,85.11
2613,grid_search,Cu2O-Au,90.0,3.7750000000000004,111,200.0,high,13.48,85.11
2614,grid_search,Cu2O-Au,90.0,3.7750000000000004,111,300.0,low,23.44,85.11
2615,grid_search,Cu2O-Au,90.0,3.7750000000000004,111,300.0,medium,26.84,85.11
2616,grid_search,Cu2O-Au,90.0,3.7750000000000004,111,300.0,high,28.32,85.11
2617,grid_search,Cu2O-Au,90.0,3.7750000000000004,111,400.0,low,25.47,85.11
2618,grid_search,Cu2O-Au,90.0,3.7750000000000004,111,400.0,medium,30.31,85.11
2619,grid_search,Cu2O-Au,90.0,3.7750000000000004,111,400.0,high,24.79,85.11
2620,grid_search,Cu2O-Au,90.0,3.7750000000000004,111,500.0,low,21.39,85.11
2621,grid_search,Cu2O-Au,90.0,3.7750000000000004,111,500.0,medium,23.49,85.11
2622,grid_search,Cu2O-Au,90.0,3.7750000000000004,111,500.0,high,16.36,85.11
2623,grid_search,Cu2O-Au,90.0,3.7750000000000004,111,600.0,low,17.38,85.11
2624,grid_search,Cu2O-Au,90.0,3.7750000000000004,111,600.0,medium,21.41,85.11
2625,grid_search,Cu2O-Au,90.0,3.7750000000000004,111,600.0,high,20.42,85.11
2626,grid_search,Cu2O-Au,90.0,3.7750000000000004,110,200.0,low,22.19,85.11
2627,grid_search,Cu2O-Au,90.0,3.7750000000000004,110,200.0,medium,23.11,85.11
2628,grid_search,Cu2O-Au,90.0,3.7750000000000004,110,200.0,high,11.99,85.11
2629,grid_search,Cu2O-Au,90.0,3.7750000000000004,110,300.0,low,20.12,85.11
2630,grid_search,Cu2O-Au,90.0,3.7750000000000004,110,300.0,medium,20.48,85.11
2631,grid_search,Cu2O-Au,90.0,3.7750000000000004,110,300.0,high,20.46,85.11
2632,grid_search,Cu2O-Au,90.0,3.7750000000000004,110,400.0,low,18.48,85.11
2633,grid_search,Cu2O-Au,90.0,3.7750000000000004,110,400.0,medium,19.22,85.11
2634,grid_search,Cu2O-Au,90.0,3.7750000000000004,110,400.0,high,19.98,85.11
2635,grid_search,Cu2O-Au,90.0,3.7750000000000004,110,500.0,low,19.5,85.11
2636,grid_search,Cu2O-Au,90.0,3.7750000000000004,110,500.0,medium,16.69,85.11
2637,grid_search,Cu2O-Au,90.0,3.7750000000000004,110,500.0,high,18.69,85.11
2638,grid_search,Cu2O-Au,90.0,3.7750000000000004,110,600.0,low,13.16,85.11
2639,grid_search,Cu2O-Au,90.0,3.7750000000000004,110,600.0,medium,18.89,85.11
2640,grid_search,Cu2O-Au,90.0,3.7750000000000004,110,600.0,high,16.04,85.11
2641,grid_search,Cu2O-Au,90.0,3.7750000000000004,100,200.0,low,15.3,85.11
2642,grid_search,Cu2O-Au,90.0,3.7750000000000004,100,200.0,medium,17.68,85.11
2643,grid_search,Cu2O-Au,90.0,3.7750000000000004,100,200.0,high,14.4,85.11
2644,grid_search,Cu2O-Au,90.0,3.7750000000000004,100,300.0,low,16.56,85.11
2645,grid_search,Cu2O-Au,90.0,3.7750000000000004,100,300.0,medium,16.17,85.11
2646,grid_search,Cu2O-Au,90.0,3.7750000000000004,100,300.0,high,17.3,85.11
2647,grid_search,Cu2O-Au,90.0,3.7750000000000004,100,400.0,low,17.09,85.11
2648,grid_search,Cu2O-Au,90.0,3.7750000000000004,100,400.0,medium,20.25,85.11
2649,grid_search,Cu2O-Au,90.0,3.7750000000000004,100,400.0,high,15.75,85.11
2650,grid_search,Cu2O-Au,90.0,3.7750000000000004,100,500.0,low,17.3,85.11
2651,grid_search,Cu2O-Au,90.0,3.7750000000000004,100,500.0,medium,17.21,85.11
2652,grid_search,Cu2O-Au,90.0,3.7750000000000004,100,500.0,high,11.14,85.11
2653,grid_search,Cu2O-Au,90.0,3.7750000000000004,100,600.0,low,16.69,85.11
2654,grid_search,Cu2O-Au,90.0,3.7750000000000004,100,600.0,medium,11.24,85.11
2655,grid_search,Cu2O-Au,90.0,3.7750000000000004,100,600.0,high,12.37,85.11
2656,grid_search,Cu2O-Au,90.0,5.0,111,200.0,low,12.63,85.11
2657,grid_search,Cu2O-Au,90.0,5.0,111,200.0,medium,17.47,85.11
2658,grid_search,Cu2O-Au,90.0,5.0,111,200.0,high,10.34,85.11
2659,grid_search,Cu2O-Au,90.0,5.0,111,300.0,low,16.95,85.11
2660,grid_search,Cu2O-Au,90.0,5.0,111,300.0,medium,23.3,85.11
2661,grid_search,Cu2O-Au,90.0,5.0,111,300.0,high,20.46,85.11
2662,grid_search,Cu2O-Au,90.0,5.0,111,400.0,low,17.02,85.11
2663,grid_search,Cu2O-Au,90.0,5.0,111,400.0,medium,26.57,85.11
2664,grid_search,Cu2O-Au,90.0,5.0,111,400.0,high,20.25,85.11
2665,grid_search,Cu2O-Au,90.0,5.0,111,500.0,low,15.74,85.11
2666,grid_search,Cu2O-Au,90.0,5.0,111,500.0,medium,17.39,85.11
2667,grid_search,Cu2O-Au,90.0,5.0,111,500.0,high,13.02,85.11
2668,grid_search,Cu2O-Au,90.0,5.0,111,600.0,low,12.14,85.11
2669,grid_search,Cu2O-Au,90.0,5.0,111,600.0,medium,14.21,85.11
2670,grid_search,Cu2O-Au,90.0,5.0,111,600.0,high,14.31,85.11
2671,grid_search,Cu2O-Au,90.0,5.0,110,200.0,low,7.38,85.11
2672,grid_search,Cu2O-Au,90.0,5.0,110,200.0,medium,14.75,85.11
2673,grid_search,Cu2O-Au,90.0,5.0,110,200.0,high,11.57,85.11
2674,grid_search,Cu2O-Au,90.0,5.0,110,300.0,low,16.9,85.11
2675,grid_search,Cu2O-Au,90.0,5.0,110,300.0,medium,16.18,85.11
2676,grid_search,Cu2O-Au,90.0,5.0,110,300.0,high,15.51,85.11
2677,grid_search,Cu2O-Au,90.0,5.0,110,400.0,low,9.48,85.11
2678,grid_search,Cu2O-Au,90.0,5.0,110,400.0,medium,16.02,85.11
2679,grid_search,Cu2O-Au,90.0,5.0,110,400.0,high,12.74,85.11
2680,grid_search,Cu2O-Au,90.0,5.0,110,500.0,low,17.31,85.11
2681,grid_search,Cu2O-Au,90.0,5.0,110,500.0,medium,17.98,85.11
2682,grid_search,Cu2O-Au,90.0,5.0,110,500.0,high,10.9,85.11
2683,grid_search,Cu2O-Au,90.0,5.0,110,600.0,low,13.84,85.11
2684,grid_search,Cu2O-Au,90.0,5.0,110,600.0,medium,15.47,85.11
2685,grid_search,Cu2O-Au,90.0,5.0,110,600.0,high,12.08,85.11
2686,grid_search,Cu2O-Au,90.0,5.0,100,200.0,low,10.38,85.11
2687,grid_search,Cu2O-Au,90.0,5.0,100,200.0,medium,14.74,85.11
2688,grid_search,Cu2O-Au,90.0,5.0,100,200.0,high,13.81,85.11
2689,grid_search,Cu2O-Au,90.0,5.0,100,300.0,low,12.99,85.11
2690,grid_search,Cu2O-Au,90.0,5.0,100,300.0,medium,7.54,85.11
2691,grid_search,Cu2O-Au,90.0,5.0,100,300.0,high,15.31,85.11
2692,grid_search,Cu2O-Au,90.0,5.0,100,400.0,low,15.49,85.11
2693,grid_search,Cu2O-Au,90.0,5.0,100,400.0,medium,12.65,85.11
2694,grid_search,Cu2O-Au,90.0,5.0,100,400.0,high,14.37,85.11
2695,grid_search,Cu2O-Au,90.0,5.0,100,500.0,low,18.98,85.11
2696,grid_search,Cu2O-Au,90.0,5.0,100,500.0,medium,11.54,85.11
2697,grid_search,Cu2O-Au,90.0,5.0,100,500.0,high,14.6,85.11
2698,grid_search,Cu2O-Au,90.0,5.0,100,600.0,low,1.63,85.11
2699,grid_search,Cu2O-Au,90.0,5.0,100,600.0,medium,11.03,85.11
2700,grid_search,Cu2O-Au,90.0,5.0,100,600.0,high,11.77,85.11
2701,grid_search,Cu2O-Au,160.0,0.1,111,200.0,low,14.3,85.11
2702,grid_search,Cu2O-Au,160.0,0.1,111,200.0,medium,18.36,85.11
2703,grid_search,Cu2O-Au,160.0,0.1,111,200.0,high,14.85,85.11
2704,grid_search,Cu2O-Au,160.0,0.1,111,300.0,low,20.0,85.11
2705,grid_search,Cu2O-Au,160.0,0.1,111,300.0,medium,16.27,85.11
2706,grid_search,Cu2O-Au,160.0,0.1,111,300.0,high,12.79,85.11
2707,grid_search,Cu2O-Au,160.0,0.1,111,400.0,low,22.78,85.11
2708,grid_search,Cu2O-Au,160.0,0.1,111,400.0,medium,18.87,85.11
2709,grid_search,Cu2O-Au,160.0,0.1,111,400.0,high,18.42,85.11
2710,grid_search,Cu2O-Au,160.0,0.1,111,500.0,low,14.4,85.11
2711,grid_search,Cu2O-Au,160.0,0.1,111,500.0,medium,25.64,85.11
2712,grid_search,Cu2O-Au,160.0,0.1,111,500.0,high,13.46,85.11
2713,grid_search,Cu2O-Au,160.0,0.1,111,600.0,low,12.58,85.11
2714,grid_search,Cu2O-Au,160.0,0.1,111,600.0,medium,11.59,85.11
2715,grid_search,Cu2O-Au,160.0,0.1,111,600.0,high,11.03,85.11
2716,grid_search,Cu2O-Au,160.0,0.1,110,200.0,low,12.11,85.11
2717,grid_search,Cu2O-Au,160.0,0.1,110,200.0,medium,15.47,85.11
2718,grid_search,Cu2O-Au,160.0,0.1,110,200.0,high,16.46,85.11
2719,grid_search,Cu2O-Au,160.0,0.1,110,300.0,low,17.86,85.11
2720,grid_search,Cu2O-Au,160.0,0.1,110,300.0,medium,19.18,85.11
2721,grid_search,Cu2O-Au,160.0,0.1,110,300.0,high,15.91,85.11
2722,grid_search,Cu2O-Au,160.0,0.1,110,400.0,low,13.85,85.11
2723,grid_search,Cu2O-Au,160.0,0.1,110,400.0,medium,14.42,85.11
2724,grid_search,Cu2O-Au,160.0,0.1,110,400.0,high,11.88,85.11
2725,grid_search,Cu2O-Au,160.0,0.1,110,500.0,low,11.66,85.11
2726,grid_search,Cu2O-Au,160.0,0.1,110,500.0,medium,12.11,85.11
2727,grid_search,Cu2O-Au,160.0,0.1,110,500.0,high,12.47,85.11
2728,grid_search,Cu2O-Au,160.0,0.1,110,600.0,low,7.24,85.11
2729,grid_search,Cu2O-Au,160.0,0.1,110,600.0,medium,10.41,85.11
2730,grid_search,Cu2O-Au,160.0,0.1,110,600.0,high,14.16,85.11
2731,grid_search,Cu2O-Au,160.0,0.1,100,200.0,low,8.6,85.11
2732,grid_search,Cu2O-Au,160.0,0.1,100,200.0,medium,7.95,85.11
2733,grid_search,Cu2O-Au,160.0,0.1,100,200.0,high,5.38,85.11
2734,grid_search,Cu2O-Au,160.0,0.1,100,300.0,low,13.05,85.11
2735,grid_search,Cu2O-Au,160.0,0.1,100,300.0,medium,17.98,85.11
2736,grid_search,Cu2O-Au,160.0,0.1,100,300.0,high,13.33,85.11
2737,grid_search,Cu2O-Au,160.0,0.1,100,400.0,low,9.52,85.11
2738,grid_search,Cu2O-Au,160.0,0.1,100,400.0,medium,14.52,85.11
2739,grid_search,Cu2O-Au,160.0,0.1,100,400.0,high,14.35,85.11
2740,grid_search,Cu2O-Au,160.0,0.1,100,500.0,low,10.71,85.11
2741,grid_search,Cu2O-Au,160.0,0.1,100,500.0,medium,8.01,85.11
2742,grid_search,Cu2O-Au,160.0,0.1,100,500.0,high,10.58,85.11
2743,grid_search,Cu2O-Au,160.0,0.1,100,600.0,low,8.7,85.11
2744,grid_search,Cu2O-Au,160.0,0.1,100,600.0,medium,15.6,85.11
2745,grid_search,Cu2O-Au,160.0,0.1,100,600.0,high,8.03,85.11
2746,grid_search,Cu2O-Au,160.0,1.3250000000000002,111,200.0,low,15.62,85.11
2747,grid_search,Cu2O-Au,160.0,1.3250000000000002,111,200.0,medium,24.24,85.11
2748,grid_search,Cu2O-Au,160.0,1.3250000000000002,111,200.0,high,18.05,85.11
2749,grid_search,Cu2O-Au,160.0,1.3250000000000002,111,300.0,low,20.92,85.11
2750,grid_search,Cu2O-Au,160.0,1.3250000000000002,111,300.0,medium,35.87,85.11
2751,grid_search,Cu2O-Au,160.0,1.3250000000000002,111,300.0,high,30.18,85.11
2752,grid_search,Cu2O-Au,160.0,1.3250000000000002,111,400.0,low,25.6,85.11
2753,grid_search,Cu2O-Au,160.0,1.3250000000000002,111,400.0,medium,30.96,85.11
2754,grid_search,Cu2O-Au,160.0,1.3250000000000002,111,400.0,high,22.62,85.11
2755,grid_search,Cu2O-Au,160.0,1.3250000000000002,111,500.0,low,26.6,85.11
2756,grid_search,Cu2O-Au,160.0,1.3250000000000002,111,500.0,medium,21.14,85.11
2757,grid_search,Cu2O-Au,160.0,1.3250000000000002,111,500.0,high,20.24,85.11
2758,grid_search,Cu2O-Au,160.0,1.3250000000000002,111,600.0,low,23.1,85.11
2759,grid_search,Cu2O-Au,160.0,1.3250000000000002,111,600.0,medium,20.12,85.11
2760,grid_search,Cu2O-Au,160.0,1.3250000000000002,111,600.0,high,19.46,85.11
2761,grid_search,Cu2O-Au,160.0,1.3250000000000002,110,200.0,low,20.6,85.11
2762,grid_search,Cu2O-Au,160.0,1.3250000000000002,110,200.0,medium,20.09,85.11
2763,grid_search,Cu2O-Au,160.0,1.3250000000000002,110,200.0,high,16.94,85.11
2764,grid_search,Cu2O-Au,160.0,1.3250000000000002,110,300.0,low,25.41,85.11
2765,grid_search,Cu2O-Au,160.0,1.3250000000000002,110,300.0,medium,22.77,85.11
2766,grid_search,Cu2O-Au,160.0,1.3250000000000002,110,300.0,high,18.95,85.11
2767,grid_search,Cu2O-Au,160.0,1.3250000000000002,110,400.0,low,18.3,85.11
2768,grid_search,Cu2O-Au,160.0,1.3250000000000002,110,400.0,medium,22.52,85.11
2769,grid_search,Cu2O-Au,160.0,1.3250000000000002,110,400.0,high,20.72,85.11
2770,grid_search,Cu2O-Au,160.0,1.3250000000000002,110,500.0,low,14.66,85.11
2771,grid_search,Cu2O-Au,160.0,1.3250000000000002,110,500.0,medium,21.63,85.11
2772,grid_search,Cu2O-Au,160.0,1.3250000000000002,110,500.0,high,20.13,85.11
2773,grid_search,Cu2O-Au,160.0,1.3250000000000002,110,600.0,low,16.44,85.11
2774,grid_search,Cu2O-Au,160.0,1.3250000000000002,110,600.0,medium,17.01,85.11
2775,grid_search,Cu2O-Au,160.0,1.3250000000000002,110,600.0,high,15.79,85.11
2776,grid_search,Cu2O-Au,160.0,1.3250000000000002,100,200.0,low,15.71,85.11
2777,grid_search,Cu2O-Au,160.0,1.3250000000000002,100,200.0,medium,15.38,85.11
2778,grid_search,Cu2O-Au,160.0,1.3250000000000002,100,200.0,high,16.14,85.11
2779,grid_search,Cu2O-Au,160.0,1.3250000000000002,100,300.0,low,19.07,85.11
2780,grid_search,Cu2O-Au,160.0,1.3250000000000002,100,300.0,medium,17.07,85.11
2781,grid_search,Cu2O-Au,160.0,1.3250000000000002,100,300.0,high,14.56,85.11
2782,grid_search,Cu2O-Au,160.0,1.3250000000000002,100,400.0,low,13.51,85.11
2783,grid_search,Cu2O-Au,160.0,1.3250000000000002,100,400.0,medium,19.76,85.11
2784,grid_search,Cu2O-Au,160.0,1.3250000000000002,100,400.0,high,17.96,85.11
2785,grid_search,Cu2O-Au,160.0,1.3250000000000002,100,500.0,low,17.18,85.11
2786,grid_search,Cu2O-Au,160.0,1.3250000000000002,100,500.0,medium,20.82,85.11
2787,grid_search,Cu2O-Au,160.0,1.3250000000000002,100,500.0,high,14.83,85.11
2788,grid_search,Cu2O-Au,160.0,1.3250000000000002,100,600.0,low,13.13,85.11
2789,grid_search,Cu2O-Au,160.0,1.3250000000000002,100,600.0,medium,12.45,85.11
2790,grid_search,Cu2O-Au,160.0,1.3250000000000002,100,600.0,high,17.28,85.11
2791,grid_search,Cu2O-Au,160.0,2.5500000000000003,111,200.0,low,25.36,85.11
2792,grid_search,Cu2O-Au,160.0,2.5500000000000003,111,200.0,medium,22.55,85.11
2793,grid_search,Cu2O-Au,160.0,2.5500000000000003,111,200.0,high,18.89,85.11
2794,grid_search,Cu2O-Au,160.0,2.5500000000000003,111,300.0,low,24.89,85.11
2795,grid_search,Cu2O-Au,160.0,2.5500000000000003,111,300.0,medium,32.96,85.11
2796,grid_search,Cu2O-Au,160.0,2.5500000000000003,111,300.0,high,29.28,85.11
2797,grid_search,Cu2O-Au,160.0,2.5500000000000003,111,400.0,low,29.03,85.11
2798,grid_search,Cu2O-Au,160.0,2.5500000000000003,111,400.0,medium,27.64,85.11
2799,grid_search,Cu2O-Au,160.0,2.5500000000000003,111,400.0,high,27.4,85.11
2800,grid_search,Cu2O-Au,160.0,2.5500000000000003,111,500.0,low,24.69,85.11
2801,grid_search,Cu2O-Au,160.0,2.5500000000000003,111,500.0,medium,22.8,85.11
2802,grid_search,Cu2O-Au,160.0,2.5500000000000003,111,500.0,high,17.75,85.11
2803,grid_search,Cu2O-Au,160.0,2.5500000000000003,111,600.0,low,20.84,85.11
2804,grid_search,Cu2O-Au,160.0,2.5500000000000003,111,600.0,medium,18.82,85.11
2805,grid_search,Cu2O-Au,160.0,2.5500000000000003,111,600.0,high,16.42,85.11
2806,grid_search,Cu2O-Au,160.0,2.5500000000000003,110,200.0,low,20.42,85.11
2807,grid_search,Cu2O-Au,160.0,2.5500000000000003,110,200.0,medium,15.81,85.11
2808,grid_search,Cu2O-Au,160.0,2.5500000000000003,110,200.0,high,18.52,85.11
2809,grid_search,Cu2O-Au,160.0,2.5500000000000003,110,300.0,low,18.75,85.11
2810,grid_search,Cu2O-Au,160.0,2.5500000000000003,110,300.0,medium,22.85,85.11
2811,grid_search,Cu2O-Au,160.0,2.5500000000000003,110,300.0,high,22.04,85.11
2812,grid_search,Cu2O-Au,160.0,2.5500000000000003,110,400.0,low,26.37,85.11
2813,grid_search,Cu2O-Au,160.0,2.5500000000000003,110,400.0,medium,25.55,85.11
2814,grid_search,Cu2O-Au,160.0,2.5500000000000003,110,400.0,high,18.48,85.11
2815,grid_search,Cu2O-Au,160.0,2.5500000000000003,110,500.0,low,18.79,85.11
2816,grid_search,Cu2O-Au,160.0,2.5500000000000003,110,500.0,medium,25.35,85.11
2817,grid_search,Cu2O-Au,160.0,2.5500000000000003,110,500.0,high,14.39,85.11
2818,grid_search,Cu2O-Au,160.0,2.5500000000000003,110,600.0,low,23.65,85.11
2819,grid_search,Cu2O-Au,160.0,2.5500000000000003,110,600.0,medium,20.05,85.11
2820,grid_search,Cu2O-Au,160.0,2.5500000000000003,110,600.0,high,20.32,85.11
2821,grid_search,Cu2O-Au,160.0,2.5500000000000003,100,200.0,low,9.52,85.11
2822,grid_search,Cu2O-Au,160.0,2.5500000000000003,100,200.0,medium,17.48,85.11
